event_name,section_name,row_name,seat_num,last_seat,num_seats,acct_id,zip,add_datetime,price_code,comp,comp_name,purchase_price,paid_amount,source
230325SE,BALCL,D,18,18,1,8717919,60605,3/20/2023,I0E,N,Not Comp,0,0,online
240222SE,BALCL,D,18,18,1,9026967,30309,2/20/2024,I0E,N,Not Comp,0,0,online
230202SE,BALCL,D,19,19,1,9156852,30318,2/1/2023,I0E,N,Not Comp,0,0,online
230520SE,BALCL,D,19,19,1,7400708,30318,5/12/2023,I0E,N,Not Comp,0,0,online
240125SE,BALCL,D,19,19,1,8923825,30317,1/25/2024,I0E,N,Not Comp,0,0,online
240504SE,BALCL,D,19,19,1,8889413,30313,4/30/2024,I0E,N,Not Comp,0,0,online
231117SE,BALCL,D,20,20,1,8516194,30329,11/16/2022,I0E,N,Not Comp,0,0,online
230323SE,BALCL,D,20,20,1,8283952,30318,3/23/2023,I0E,N,Not Comp,0,0,online
230402S3,BALCL,D,20,20,1,8461341,14450,3/28/2023,I0E,N,Not Comp,0,0,online
230504SE,BALCL,D,20,20,1,8093927,30308,5/1/2023,I0E,N,Not Comp,0,0,ASO Staff
241007SE,BALCL,D,20,20,1,9036225,30332,10/3/2023,I0E,N,Not Comp,0,0,online
241104SE,BALCL,D,20,20,1,9048649,8053,11/3/2023,I0E,N,Not Comp,0,0,online
241116SE,BALCL,D,20,20,1,9026967,30309,11/14/2023,I0E,N,Not Comp,0,0,online
240323SE,BALCL,D,20,20,1,7400708,30318,3/19/2024,I0E,N,Not Comp,0,0,online
240518SE,BALCL,D,20,20,1,8788684,30022,5/15/2024,I0E,N,Not Comp,0,0,online
231015SE,BALCL,D,21,21,1,8283952,30318,10/15/2022,I0E,N,Not Comp,0,0,online
231208SE,BALCL,D,21,21,1,8535887,30329,12/5/2022,I0E,N,Not Comp,0,0,online
241102SE,BALCL,D,21,21,1,9158015,30309,10/30/2023,I0E,N,Not Comp,0,0,online
240323SE,BALCL,D,21,21,1,9827563,30318,3/19/2024,I0E,N,Not Comp,0,0,online
240601SE,BALCL,D,21,21,1,8788684,30022,6/1/2024,I0E,N,Not Comp,0,0,online
230922SE,BALCL,D,22,22,1,8869027,30294,9/20/2022,I0E,N,Not Comp,0,0,ASO Staff
231208SE,BALCL,D,22,22,1,8891965,30318,12/7/2022,I0E,N,Not Comp,0,0,online
230520SE,BALCL,D,22,22,1,8630517,30032,5/19/2023,I0E,N,Not Comp,0,0,online
240321SE,BALCL,D,22,22,1,8903592,31419,3/20/2024,I0E,N,Not Comp,0,0,online
230922SE,BALCL,D,23,23,1,8869027,30294,9/20/2022,I0B,N,Not Comp,14,14,ASO Staff
231208SE,BALCL,D,23,23,1,7828925,30039,12/6/2022,I0E,N,Not Comp,0,0,online
230121SE,BALCL,D,23,23,1,8877156,31021,1/20/2023,I0E,N,Not Comp,0,0,online
230211SE,BALCL,D,23,23,1,8410699,30318,2/11/2023,I0E,N,Not Comp,0,0,online
230421SE,BALCL,D,23,23,1,9125292,30030,4/19/2023,I0E,N,Not Comp,0,0,online
240216SE,BALCL,D,23,23,1,7400708,30318,2/15/2024,I0E,N,Not Comp,0,0,online
240224SE,BALCL,D,23,23,1,9706400,30309,2/20/2024,I0E,N,Not Comp,0,0,online
240321SE,BALCL,D,23,23,1,8235416,30022,3/18/2024,I0E,N,Not Comp,0,0,online
230203SE,BALCL,E,1,1,1,9138474,30022,2/3/2023,I0E,N,Not Comp,0,0,online
230420SE,BALCL,E,1,1,1,9034886,,4/19/2023,I0B,N,Not Comp,14,14,online
230504SE,BALCL,E,1,1,1,8760070,30309,5/1/2023,I0E,N,Not Comp,0,0,online
230615SE,BALCL,E,1,1,1,8939105,30236,6/15/2023,I0E,N,Not Comp,0,0,online
240229SE,BALCL,E,1,1,1,9209776,,2/27/2024,I0E,N,Not Comp,0,0,online
230203SE,BALCL,E,2,2,1,8972285,99084,2/3/2023,I0E,N,Not Comp,0,0,online
230420SE,BALCL,E,2,2,1,9034886,,4/19/2023,I0E,N,Not Comp,0,0,online
230615SE,BALCL,E,2,2,1,8939584,30236,6/15/2023,I0E,N,Not Comp,0,0,online
240120SE,BALCL,E,2,2,1,9706067,23664,1/20/2024,I0E,N,Not Comp,0,0,ASO Staff
240229SE,BALCL,E,2,2,1,9454905,30032,2/28/2024,I0B,N,Not Comp,16,16,online
230128SE,BALCL,E,3,3,1,9140085,30306,1/25/2023,I0E,N,Not Comp,0,0,online
230203SE,BALCL,E,3,3,1,9119190,85259,2/3/2023,I0E,N,Not Comp,0,0,online
230211SE,BALCL,E,3,3,1,8892019,30033,2/8/2023,I0E,N,Not Comp,0,0,online
230415SE,BALCL,E,3,3,1,8523707,30022,4/12/2023,I0E,N,Not Comp,0,0,online
241116SE,BALCL,E,3,3,1,9608436,30024,11/15/2023,I0E,N,Not Comp,0,0,online
240120SE,BALCL,E,3,3,1,9137868,30188,1/20/2024,I0E,N,Not Comp,0,0,online
240222SE,BALCL,E,3,3,1,8906132,30338,2/22/2024,I0E,N,Not Comp,0,0,online
240302SE,BALCL,E,3,3,1,9537083,30087,2/27/2024,I0E,N,Not Comp,0,0,online
230128SE,BALCL,E,4,4,1,8522590,30047,1/25/2023,I0E,N,Not Comp,0,0,online
230211SE,BALCL,E,4,4,1,8535887,30329,2/8/2023,I0E,N,Not Comp,0,0,online
230415SE,BALCL,E,4,4,1,8183551,30022,4/12/2023,I0E,N,Not Comp,0,0,online
230420SE,BALCL,E,4,4,1,9184409,20171,4/20/2023,I0E,N,Not Comp,0,0,online
240120SE,BALCL,E,4,4,1,9137783,30188,1/20/2024,I0E,N,Not Comp,0,0,online
240222SE,BALCL,E,4,4,1,9791154,30303,2/22/2024,I0E,N,Not Comp,0,0,online
240302SE,BALCL,E,4,4,1,9616033,30305,2/28/2024,I0E,N,Not Comp,0,0,online
240615SE,BALCL,E,4,4,1,9068837,30043,6/10/2024,I0E,N,Not Comp,0,0,online
230924SE,BALCL,E,5,5,1,8750383,30083,9/21/2022,I0E,N,Not Comp,0,0,online
231117SE,BALCL,E,5,5,1,8932271,30332,11/16/2022,I0E,N,Not Comp,0,0,online
231210SE,BALCL,E,5,5,1,8882785,30068,12/8/2022,I0B,N,Not Comp,14,14,online
230128SE,BALCL,E,5,5,1,9137994,30127,1/26/2023,I0E,N,Not Comp,0,0,online
230211SE,BALCL,E,5,5,1,8906175,30542,2/8/2023,I0E,N,Not Comp,0,0,online
230415SE,BALCL,E,5,5,1,8914179,30022,4/12/2023,I0E,N,Not Comp,0,0,online
230420SE,BALCL,E,5,5,1,8661232,21029,4/20/2023,I0E,N,Not Comp,0,0,online
230518SE,BALCL,E,5,5,1,7084338,30062,5/16/2023,I0E,N,Not Comp,0,0,online
241119SM,BALCL,E,5,5,1,9454905,30032,11/15/2023,I0E,N,Not Comp,0,0,online
240127SE,BALCL,E,5,5,1,9425237,1742,1/25/2024,I0E,N,Not Comp,0,0,online
240224SE,BALCL,E,5,5,1,9705014,30041,2/20/2024,I0B,N,Not Comp,16,16,online
240615SE,BALCL,E,5,5,1,9166221,30043,6/10/2024,I0E,N,Not Comp,0,0,online
231210SE,BALCL,E,6,6,1,8882785,30068,12/8/2022,I0E,N,Not Comp,0,0,online
230211SE,BALCL,E,6,6,1,9172037,30318,2/8/2023,I0E,N,Not Comp,0,0,online
230415SE,BALCL,E,6,6,1,9168454,30135,4/13/2023,I0E,N,Not Comp,0,0,online
241116SE,BALCL,E,6,6,1,9516560,30332,11/16/2023,I0E,N,Not Comp,0,0,online
240127SE,BALCL,E,6,6,1,9747349,92673,1/24/2024,I0E,N,Not Comp,0,0,online
240222SE,BALCL,E,6,6,1,9166221,30043,2/22/2024,I0E,N,Not Comp,0,0,online
240224SE,BALCL,E,6,6,1,9705014,30041,2/20/2024,I0E,N,Not Comp,0,0,online
240530SE,BALCL,E,6,6,1,9108781,10065,5/29/2024,I0E,N,Not Comp,0,0,online
240615SE,BALCL,E,6,6,1,9167242,30033,6/10/2024,I0E,N,Not Comp,0,0,online
240616SM,BALCL,E,6,6,1,8890133,30309,6/14/2024,I0B,N,Not Comp,16,16,online
230924SE,BALCL,E,7,7,1,8892019,30033,9/20/2022,I0E,N,Not Comp,0,0,online
230420SE,BALCL,E,7,7,1,9240271,30318,4/19/2023,I0E,N,Not Comp,0,0,online
230615SE,BALCL,E,7,7,1,8920833,30047,6/13/2023,I0E,N,Not Comp,0,0,online
230618S3,BALCL,E,7,7,1,8920833,30047,6/15/2023,I0E,N,Not Comp,0,0,online
241116SE,BALCL,E,7,7,1,9532822,52411,11/16/2023,I0E,N,Not Comp,0,0,online
240222SE,BALCL,E,7,7,1,9167242,30033,2/22/2024,I0E,N,Not Comp,0,0,online
240224SE,BALCL,E,7,7,1,9741426,30329-3575,2/20/2024,I0E,N,Not Comp,0,0,online
240225SM,BALCL,E,7,7,1,9789371,30024,2/20/2024,I0E,N,Not Comp,0,0,online
240615SE,BALCL,E,7,7,1,9130896,30092,6/14/2024,I0E,N,Not Comp,0,0,online
240616SM,BALCL,E,7,7,1,8890133,30309,6/14/2024,I0E,N,Not Comp,0,0,online
230924SE,BALCL,E,8,8,1,8535887,30329,9/20/2022,I0E,N,Not Comp,0,0,online
230401SE,BALCL,E,8,8,1,8942894,20176,3/28/2023,I0E,N,Not Comp,0,0,online
230420SE,BALCL,E,8,8,1,8883385,30306,4/19/2023,I0B,N,Not Comp,14,14,online
241005SE,BALCL,E,8,9,2,9400210,30033,10/3/2023,I0E,N,Not Comp,0,0,online
241116SE,BALCL,E,8,8,1,9614670,30534,11/15/2023,I0E,N,Not Comp,0,0,online
240224SE,BALCL,E,8,8,1,8946674,30338,2/20/2024,I0E,N,Not Comp,0,0,online
240225SM,BALCL,E,8,8,1,9731781,30041,2/20/2024,I0E,N,Not Comp,0,0,online
240502SE,BALCL,E,8,8,1,8913279,30324,5/1/2024,I0E,N,Not Comp,0,0,online
240530SE,BALCL,E,8,8,1,8920833,30047,5/28/2024,I0E,N,Not Comp,0,0,online
240615SE,BALCL,E,8,8,1,9342305,30312,6/13/2024,I0E,N,Not Comp,0,0,online
230202SE,BALCL,E,9,9,1,8712127,44118,2/2/2023,I0E,N,Not Comp,0,0,online
230304SE,BALCL,E,9,9,1,9213854,30083,3/3/2023,I0E,N,Not Comp,0,0,online
230318SE,BALCL,E,9,9,1,8900919,30034,3/15/2023,I0E,N,Not Comp,0,0,online
230325SE,BALCL,E,9,9,1,9240271,30318,3/23/2023,I0E,N,Not Comp,0,0,online
230415SE,BALCL,E,9,9,1,7400708,30318,4/12/2023,I0E,N,Not Comp,0,0,online
230420SE,BALCL,E,9,9,1,8883385,30306,4/19/2023,I0E,N,Not Comp,0,0,online
241116SE,BALCL,E,9,9,1,8725923,30033,11/15/2023,I0E,N,Not Comp,0,0,online
240127SE,BALCL,E,9,9,1,9579531,30309,1/22/2024,I0E,N,Not Comp,0,0,online
240302SE,BALCL,E,9,9,1,9588990,30018,2/26/2024,I0E,N,Not Comp,0,0,online
240225SM,BALCL,E,9,9,1,9279821,30809,2/20/2024,I0E,N,Not Comp,0,0,online
230304SE,BALCL,E,10,10,1,8942334,30126,3/3/2023,I0E,N,Not Comp,0,0,online
230318SE,BALCL,E,10,10,1,9006938,,3/15/2023,I0E,N,Not Comp,0,0,online
230325SE,BALCL,E,10,10,1,9130896,30092,3/22/2023,I0E,N,Not Comp,0,0,online
230415SE,BALCL,E,10,10,1,8461341,14450,4/12/2023,I0E,N,Not Comp,0,0,online
230518SE,BALCL,E,10,10,1,8931171,30308,5/15/2023,I0E,N,Not Comp,0,0,online
241116SE,BALCL,E,10,10,1,8920833,30047,11/15/2023,I0E,N,Not Comp,0,0,online
240224SE,BALCL,E,10,10,1,9321291,,2/20/2024,I0E,N,Not Comp,0,0,online
240302SE,BALCL,E,10,10,1,9435849,30324,2/26/2024,I0E,N,Not Comp,0,0,online
240225SM,BALCL,E,10,10,1,8956094,30309,2/20/2024,I0E,N,Not Comp,0,0,online
240601SE,BALCL,E,10,10,1,9426246,30005,5/29/2024,I0B,N,Not Comp,16,16,online
230330SE,BALCL,E,11,11,1,9157186,30040,3/29/2023,I0E,N,Not Comp,0,0,online
230401SE,BALCL,E,11,11,1,8668206,30318,3/28/2023,I0B,N,Not Comp,14,14,online
230420SE,BALCL,E,11,11,1,8879660,30096,4/19/2023,I0E,N,Not Comp,0,0,online
230518SE,BALCL,E,11,11,1,8931171,30308,5/15/2023,I0B,N,Not Comp,14,14,online
240222SE,BALCL,E,11,11,1,8920833,30047,2/20/2024,I0B,N,Not Comp,16,16,online
240224SE,BALCL,E,11,11,1,9509992,30322,2/20/2024,I0E,N,Not Comp,0,0,online
240302SE,BALCL,E,11,11,1,9174185,30308,2/26/2024,I0E,N,Not Comp,0,0,online
240601SE,BALCL,E,11,11,1,9426246,30005,5/29/2024,I0E,N,Not Comp,0,0,online
240615SE,BALCL,E,11,11,1,9168209,30062,6/11/2024,I0E,N,Not Comp,0,0,online
230126SE,BALCL,E,12,12,1,8706541,30067,1/25/2023,I0E,N,Not Comp,0,0,online
230330SE,BALCL,E,12,12,1,9156852,30318,3/29/2023,I0E,N,Not Comp,0,0,online
230401SE,BALCL,E,12,12,1,8668206,30318,3/28/2023,I0E,N,Not Comp,0,0,online
230420SE,BALCL,E,12,12,1,9112713,30308,4/19/2023,I0E,N,Not Comp,0,0,online
230518SE,BALCL,E,12,12,1,8935885,30344,5/15/2023,I0E,N,Not Comp,0,0,online
241005SE,BALCL,E,12,13,2,8664200,60302,10/4/2023,I0E,N,Not Comp,0,0,online
240302SE,BALCL,E,12,12,1,8468043,30075,3/1/2024,I0E,N,Not Comp,0,0,online
240324SM,BALCL,E,12,12,1,9758024,17036,3/22/2024,I0E,N,Not Comp,0,0,online
240601SE,BALCL,E,12,12,1,9735318,21218,5/29/2024,I0E,N,Not Comp,0,0,online
240615SE,BALCL,E,12,12,1,9643196,30097,6/11/2024,I0E,N,Not Comp,0,0,online
230126SE,BALCL,E,13,13,1,8985382,30188,1/25/2023,I0E,N,Not Comp,0,0,online
230415SE,BALCL,E,13,13,1,8927398,31522,4/12/2023,I0E,N,Not Comp,0,0,online
230420SE,BALCL,E,13,13,1,9112713,30308,4/19/2023,I0B,N,Not Comp,14,14,online
230518SE,BALCL,E,13,13,1,8747913,30344,5/15/2023,I0E,N,Not Comp,0,0,online
240222SE,BALCL,E,13,13,1,9750914,53072,2/20/2024,I0E,N,Not Comp,0,0,online
240229SE,BALCL,E,13,13,1,8759926,30328,2/28/2024,I0E,N,Not Comp,0,0,online
240302SE,BALCL,E,13,13,1,8468043,30075,3/1/2024,I0B,N,Not Comp,16,16,online
231210SE,BALCL,E,14,14,1,9026967,30309,12/7/2022,I0E,N,Not Comp,0,0,online
230420SE,BALCL,E,14,14,1,7697611,30313,4/19/2023,I0E,N,Not Comp,0,0,ASO Staff
230518SE,BALCL,E,14,14,1,9258106,72223,5/14/2023,I0E,N,Not Comp,0,0,online
241005SE,BALCL,E,14,15,2,9158015,30309,10/3/2023,I0E,N,Not Comp,0,0,online
240222SE,BALCL,E,14,14,1,8920833,30047,2/20/2024,I0E,N,Not Comp,0,0,online
240229SE,BALCL,E,14,14,1,9177543,30332,2/28/2024,I0E,N,Not Comp,0,0,online
240302SE,BALCL,E,14,14,1,9750914,53072,2/27/2024,I0E,N,Not Comp,0,0,online
230203SE,BALCL,E,15,15,1,9166176,30809,1/31/2023,I0E,N,Not Comp,0,0,online
230421SE,BALCL,E,15,15,1,8717919,60605,4/19/2023,I0E,N,Not Comp,0,0,online
230518SE,BALCL,E,15,15,1,9130896,30092,5/14/2023,I0E,N,Not Comp,0,0,online
240229SE,BALCL,E,15,15,1,9797701,30004,2/27/2024,I0E,N,Not Comp,0,0,online
240302SE,BALCL,E,15,15,1,8889413,30313,2/26/2024,I0E,N,Not Comp,0,0,online
231112SE,BALCL,E,16,16,1,8867170,30115,11/8/2022,I0E,N,Not Comp,0,0,online
230202SE,BALCL,E,16,16,1,8095322,30363,1/31/2023,I0E,N,Not Comp,0,0,online
230203SE,BALCL,E,16,16,1,9101865,30322,1/31/2023,I0E,N,Not Comp,0,0,online
241005SE,BALCL,E,16,16,1,6336972,30306,10/3/2023,I0E,N,Not Comp,0,0,online
240229SE,BALCL,E,16,16,1,8920833,30047,2/26/2024,I0E,N,Not Comp,0,0,online
240616SM,BALCL,E,16,16,1,8717919,60605,6/13/2024,I0E,N,Not Comp,0,0,online
231112SE,BALCL,E,17,17,1,8869005,30318,11/8/2022,I0E,N,Not Comp,0,0,online
231211S3,BALCL,E,17,17,1,8659889,30306,12/8/2022,I0E,N,Not Comp,0,0,online
230402S3,BALCL,E,17,17,1,8093927,30308,3/28/2023,I0E,N,Not Comp,0,0,online
230415SE,BALCL,E,17,17,1,8889809,30338,4/12/2023,I0E,N,Not Comp,0,0,online
230518SE,BALCL,E,17,17,1,8984194,35758,5/12/2023,I0E,N,Not Comp,0,0,online
241005SE,BALCL,E,17,17,1,9420734,31322,10/3/2023,I0E,N,Not Comp,0,0,online
240229SE,BALCL,E,17,17,1,8920833,30047,2/26/2024,I0B,N,Not Comp,16,16,online
240502SE,BALCL,E,17,17,1,9130896,30092,4/30/2024,I0E,N,Not Comp,0,0,online
231112SE,BALCL,E,18,18,1,8943053,30308,11/8/2022,I0E,N,Not Comp,0,0,online
230119SE,BALCL,E,18,18,1,9006938,,1/19/2023,I0E,N,Not Comp,0,0,online
230121SE,BALCL,E,18,18,1,8879660,30096,1/18/2023,I0E,N,Not Comp,0,0,online
230415SE,BALCL,E,18,18,1,8460601,95122,4/12/2023,I0E,N,Not Comp,0,0,online
230518SE,BALCL,E,18,18,1,7400708,30318,5/12/2023,I0E,N,Not Comp,0,0,online
241005SE,BALCL,E,18,18,1,9420734,31322,10/3/2023,I0E,N,Not Comp,0,0,online
240229SE,BALCL,E,18,18,1,9706400,30309,2/28/2024,I0E,N,Not Comp,0,0,online
230121SE,BALCL,E,19,19,1,7805384,30318,1/18/2023,I0E,N,Not Comp,0,0,online
230415SE,BALCL,E,19,19,1,8943006,30363,4/12/2023,I0E,N,Not Comp,0,0,online
230504SE,BALCL,E,19,19,1,8759919,30096,5/1/2023,I0E,N,Not Comp,0,0,online
240229SE,BALCL,E,19,19,1,9026967,30309,2/27/2024,I0E,N,Not Comp,0,0,online
240302SE,BALCL,E,19,19,1,9733270,30308,2/29/2024,I0E,N,Not Comp,0,0,online
240420SE,BALCL,E,19,19,1,9742353,30281,4/19/2024,I0B,N,Not Comp,16,16,online
231112SE,BALCL,E,20,20,1,8891965,30318,11/8/2022,I0E,N,Not Comp,0,0,online
230119SE,BALCL,E,20,20,1,8659889,30306,1/19/2023,I0E,N,Not Comp,0,0,online
230224SE,BALCL,E,20,20,1,9055873,30309,2/24/2023,I0E,N,Not Comp,0,0,online
230504SE,BALCL,E,20,20,1,8410699,30318,5/1/2023,I0E,N,Not Comp,0,0,online
241116SE,BALCL,E,20,20,1,8937164,30309-3821,11/14/2023,I0E,N,Not Comp,0,0,online
240222SE,BALCL,E,20,20,1,8946520,30281,2/22/2024,I0E,N,Not Comp,0,0,online
240229SE,BALCL,E,20,20,1,9746536,30135,2/27/2024,I0E,N,Not Comp,0,0,ASO Staff
240302SE,BALCL,E,20,20,1,8874203,30308,2/29/2024,I0E,N,Not Comp,0,0,online
240316SE,BALCL,E,20,20,1,9823075,30076,3/15/2024,I0E,N,Not Comp,0,0,online
240420SE,BALCL,E,20,20,1,9742353,30281,4/19/2024,I0E,N,Not Comp,0,0,online
231119SE,BALCL,E,21,21,1,8876381,30332,11/15/2022,I0E,N,Not Comp,0,0,online
230119SE,BALCL,E,21,21,1,8659889,30306,1/19/2023,I0B,N,Not Comp,14,14,online
230202SE,BALCL,E,21,21,1,9106105,30309,2/1/2023,I0E,N,Not Comp,0,0,online
230224SE,BALCL,E,21,21,1,9136500,30309,2/24/2023,I0E,N,Not Comp,0,0,online
230401SE,BALCL,E,21,21,1,9125292,30030,3/28/2023,I0E,N,Not Comp,0,0,online
230420SE,BALCL,E,21,21,1,9026967,30309,4/19/2023,I0E,N,Not Comp,0,0,online
240222SE,BALCL,E,21,21,1,8946520,30281,2/22/2024,I0B,N,Not Comp,16,16,online
240229SE,BALCL,E,21,21,1,9747444,30075,2/27/2024,I0E,N,Not Comp,0,0,online
230922SE,BALCL,E,22,22,1,8801805,30322,9/22/2022,I0B,N,Not Comp,14,14,ASO Staff
231210SE,BALCL,E,22,22,1,9048649,8053,12/8/2022,I0E,N,Not Comp,0,0,online
230112SE,BALCL,E,22,22,1,9121124,30909,1/12/2023,I0E,N,Not Comp,0,0,online
230202SE,BALCL,E,22,22,1,9166155,30236,1/31/2023,I0E,N,Not Comp,0,0,online
230922SE,BALCL,E,23,23,1,8801805,30322,9/21/2022,I0E,N,Not Comp,0,0,online
231208SE,BALCL,E,23,23,1,8884559,3811,12/7/2022,I0E,N,Not Comp,0,0,online
231210SE,BALCL,E,23,23,1,9041762,8053,12/8/2022,I0E,N,Not Comp,0,0,online
230112SE,BALCL,E,23,23,1,9106396,30316,1/12/2023,I0E,N,Not Comp,0,0,online
230126SE,BALCL,E,23,23,1,9119254,30332,1/26/2023,I0E,N,Not Comp,0,0,online
230202SE,BALCL,E,23,23,1,9164605,31792,1/31/2023,I0E,N,Not Comp,0,0,online
230211SE,BALCL,E,23,23,1,8867170,30115,2/9/2023,I0E,N,Not Comp,0,0,online
230415SE,BALCL,E,23,23,1,8717919,60605,4/12/2023,I0E,N,Not Comp,0,0,online
230420SE,BALCL,F,1,1,1,9159980,30309,4/19/2023,I0E,N,Not Comp,0,0,online
241007SE,BALCL,F,1,2,2,8788684,30022,10/6/2023,I0E,N,Not Comp,0,0,online
241118SE,BALCL,F,1,1,1,9484426,30307,11/15/2023,I0E,N,Not Comp,0,0,online
240222SE,BALCL,F,1,1,1,9034687,30360,2/22/2024,I0E,N,Not Comp,0,0,online
240224SE,BALCL,F,1,1,1,9501934,30067,2/21/2024,I0E,N,Not Comp,0,0,online
240322SE,BALCL,F,1,1,1,9825847,30316,3/18/2024,I0E,N,Not Comp,0,0,online
240601SE,BALCL,F,1,1,1,9721454,30318-5530,5/30/2024,I0E,N,Not Comp,0,0,online
231119SE,BALCL,F,2,2,1,8992494,30144,11/14/2022,I0E,N,Not Comp,0,0,online
230420SE,BALCL,F,2,2,1,9159998,30309,4/19/2023,I0E,N,Not Comp,0,0,online
241118SE,BALCL,F,2,2,1,7791492,30033,11/15/2023,I0E,N,Not Comp,0,0,online
240222SE,BALCL,F,2,2,1,9034687,30360,2/22/2024,I0B,N,Not Comp,16,16,online
240224SE,BALCL,F,2,2,1,9652879,20854,2/22/2024,I0E,N,Not Comp,0,0,online
240302SE,BALCL,F,2,2,1,9068556,30019,2/28/2024,I0B,N,Not Comp,16,16,online
240316SE,BALCL,F,2,2,1,8915111,30609,3/16/2024,I0E,N,Not Comp,0,0,online
240322SE,BALCL,F,2,2,1,9825847,30316,3/18/2024,I0B,N,Not Comp,16,16,ASO Staff
240413SE,BALCL,F,2,2,1,7400773,30339,4/12/2024,I0B,N,Not Comp,16,16,ASO Staff
240504SE,BALCL,F,2,2,1,9278756,30188,5/2/2024,I0E,N,Not Comp,0,0,online
240601SE,BALCL,F,2,2,1,9721503,30318,5/30/2024,I0E,N,Not Comp,0,0,online
240616SM,BALCL,F,2,2,1,8983860,30062,6/11/2024,I0E,N,Not Comp,0,0,online
230924SE,BALCL,F,3,3,1,7698386,30319,9/22/2022,I0E,N,Not Comp,0,0,online
231119SE,BALCL,F,3,3,1,8992483,30127,11/14/2022,I0E,N,Not Comp,0,0,online
230128SE,BALCL,F,3,3,1,9105943,30339,1/25/2023,I0E,N,Not Comp,0,0,online
230610SE,BALCL,F,3,3,1,9284135,30039,6/10/2023,I0E,N,Not Comp,0,0,online
240224SE,BALCL,F,3,3,1,8881125,30332,2/21/2024,I0E,N,Not Comp,0,0,online
240302SE,BALCL,F,3,3,1,9068556,30019,2/28/2024,I0E,N,Not Comp,0,0,online
240413SE,BALCL,F,3,3,1,7400773,30339,4/12/2024,I0E,N,Not Comp,0,0,ASO Staff
240601SE,BALCL,F,3,3,1,9622648,30606,5/30/2024,I0E,N,Not Comp,0,0,online
240616SM,BALCL,F,3,3,1,8798792,30736-7957,6/11/2024,I0E,N,Not Comp,0,0,online
230924SE,BALCL,F,4,4,1,7698386,30319,9/22/2022,I0B,N,Not Comp,14,14,online
230415SE,BALCL,F,4,4,1,8869005,30318,4/13/2023,I0E,N,Not Comp,0,0,online
230610SE,BALCL,F,4,4,1,9287676,30297,6/10/2023,I0E,N,Not Comp,0,0,online
241119SM,BALCL,F,4,4,1,9184409,20171,11/15/2023,I0E,N,Not Comp,0,0,online
240224SE,BALCL,F,4,4,1,9036225,30332,2/21/2024,I0E,N,Not Comp,0,0,online
